DateTime,Node 1 Power (MW),Node 2 Power (MW),Node 3 Power (MW)
2024-01-01 00:00:00,11.269661400000007,25.356738150000016,19.72190745000001
2024-01-01 01:00:00,2.7173807999999995,6.114106799999999,4.755416399999999
2024-01-01 02:00:00,4.170967999999993,9.384677999999983,7.299193999999987
2024-01-01 03:00:00,10.999630999999983,24.74916974999996,19.249354249999968
2024-01-01 04:00:00,4.959689600000002,11.159301600000004,8.679456800000002
2024-01-01 05:00:00,11.161196199999988,25.11269144999997,19.53209334999998
2024-01-01 06:00:00,10.793554200000003,24.285496950000006,18.888719850000005
2024-01-01 07:00:00,6.027019399999998,13.560793649999995,10.547283949999995
2024-01-01 08:00:00,11.440378200000001,25.740850950000002,20.02066185
2024-01-01 09:00:00,2.3734982,5.340370949999999,4.153621849999999
2024-01-01 10:00:00,11.456204400000006,25.776459900000013,20.048357700000007
2024-01-01 11:00:00,9.787160399999996,22.02111089999999,17.12753069999999
2024-01-01 12:00:00,10.999875800000002,24.749720550000003,19.24978265
2024-01-01 13:00:00,4.823893200000001,10.853759700000003,8.441813100000001
2024-01-01 14:00:00,0.8849856000000001,1.9912176000000001,1.5487248
2024-01-01 15:00:00,11.016323600000002,24.786728100000005,19.2785663
2024-01-01 16:00:00,0.1971249399999998,0.44353111499999953,0.3449686449999996
2024-01-01 17:00:00,6.606328799999995,14.864239799999988,11.56107539999999
2024-01-01 18:00:00,11.588601800000015,26.074354050000036,20.280053150000025
2024-01-01 19:00:00,9.936377799999997,22.356850049999995,17.388661149999994
2024-01-01 20:00:00,10.835334800000004,24.379503300000007,18.961835900000004
2024-01-01 21:00:00,11.347728199999997,25.532388449999992,19.858524349999993
2024-01-01 22:00:00,4.696026999999998,10.566060749999997,8.218047249999996
2024-01-01 23:00:00,8.7893866,19.77611985,15.381426549999999
2024-01-02 00:00:00,8.382419599999997,18.860444099999995,14.669234299999994
2024-01-02 01:00:00,1.0331058600000014,2.324488185000003,1.807935255000002
2024-01-02 02:00:00,3.3438688000000023,7.523704800000004,5.851770400000003
2024-01-02 03:00:00,5.1027146,11.481107849999999,8.929750549999998
2024-01-02 04:00:00,0.23073263999999996,0.5191484399999999,0.4037821199999999
2024-01-02 05:00:00,8.626683000000003,19.410036750000007,15.096695250000003
2024-01-02 06:00:00,7.104066599999996,15.98414984999999,12.432116549999993
2024-01-02 07:00:00,0.7960749599999999,1.7911686599999999,1.3931311799999997
2024-01-02 08:00:00,10.517648799999993,23.664709799999983,18.405885399999985
2024-01-02 09:00:00,11.604862200000008,26.11093995000002,20.308508850000013
2024-01-02 10:00:00,9.701308400000002,21.827943900000005,16.977289700000004
2024-01-02 11:00:00,6.771493199999994,15.235859699999985,11.850113099999987
2024-01-02 12:00:00,11.204270600000001,25.20960885,19.607473549999998
2024-01-02 13:00:00,11.494579799999993,25.862804549999982,20.115514649999987
2024-01-02 14:00:00,10.523207800000005,23.67721755000001,18.415613650000008
2024-01-02 15:00:00,3.8828446000000003,8.73640035,6.794978049999999
2024-01-02 16:00:00,10.059366599999997,22.633574849999995,17.603891549999993
2024-01-02 17:00:00,11.355198000000014,25.549195500000028,19.87159650000002
2024-01-02 18:00:00,4.9661225999999985,11.173775849999995,8.690714549999996
2024-01-02 19:00:00,11.192853599999998,25.183920599999993,19.587493799999994
2024-01-02 20:00:00,5.614075799999998,12.631670549999996,9.824632649999995
2024-01-02 21:00:00,8.855903999999995,19.92578399999999,15.49783199999999
2024-01-02 22:00:00,4.701453799999997,10.578271049999993,8.227544149999993
2024-01-02 23:00:00,9.65300720000001,21.71926620000002,16.892762600000015
2024-01-03 00:00:00,0.6819468399999998,1.5343803899999997,1.1934069699999996
2024-01-03 01:00:00,5.402669400000001,12.156006150000001,9.454671450000001
2024-01-03 02:00:00,2.6180672000000005,5.8906512000000015,4.5816176
2024-01-03 03:00:00,9.479338799999999,21.3285123,16.5888429
2024-01-03 04:00:00,11.245237200000002,25.3017837,19.679165100000002
2024-01-03 05:00:00,10.969426199999994,24.681208949999988,19.196495849999987
2024-01-03 06:00:00,0.0,0.0,0.0
2024-01-03 07:00:00,10.94261160000001,24.62087610000002,19.149570300000015
2024-01-03 08:00:00,10.540398200000002,23.715895950000004,18.44569685
2024-01-03 09:00:00,4.122484000000002,9.275589000000004,7.214347000000002
2024-01-03 10:00:00,9.26022019999999,20.83549544999998,16.205385349999982
2024-01-03 11:00:00,9.294380400000001,20.912355900000005,16.2651657
2024-01-03 12:00:00,4.560070799999997,10.260159299999994,7.980123899999995
2024-01-03 13:00:00,9.720775199999993,21.871744199999984,17.011356599999985
2024-01-03 14:00:00,5.046328200000002,11.354238450000006,8.831074350000003
2024-01-03 15:00:00,6.220701400000002,13.996578150000003,10.886227450000002
2024-01-03 16:00:00,4.498654600000001,10.12197285,7.8726455500000005
2024-01-03 17:00:00,1.4809912800000014,3.332230380000003,2.5917347400000024
2024-01-03 18:00:00,9.240079800000006,20.790179550000012,16.170139650000007
2024-01-03 19:00:00,10.821168999999998,24.34763024999999,18.937045749999992
2024-01-03 20:00:00,11.046231000000002,24.854019750000003,19.330904250000003
2024-01-03 21:00:00,11.242757200000007,25.296203700000017,19.67482510000001
2024-01-03 22:00:00,10.322802800000002,23.2263063,18.064904900000002
2024-01-03 23:00:00,5.1753767999999996,11.6445978,9.056909399999999
2024-01-04 00:00:00,11.389111400000006,25.625500650000014,19.930944950000008
2024-01-04 01:00:00,1.6244389599999989,3.654987659999997,2.8427681799999975
2024-01-04 02:00:00,3.7006026000000016,8.326355850000002,6.4760545500000015
2024-01-04 03:00:00,3.1953345999999985,7.189502849999996,5.591835549999996
2024-01-04 04:00:00,11.06992659999999,24.907334849999977,19.37237154999998
2024-01-04 05:00:00,11.194878599999988,25.188476849999976,19.591037549999978
2024-01-04 06:00:00,11.030635200000003,24.818929200000003,19.303611600000004
2024-01-04 07:00:00,11.828629000000003,26.614415250000004,20.700100750000004
2024-01-04 08:00:00,3.6595158,8.23391055,6.4041526499999994
2024-01-04 09:00:00,10.437242399999997,23.483795399999995,18.265174199999993
2024-01-04 10:00:00,7.439150200000004,16.738087950000008,13.018512850000004
2024-01-04 11:00:00,11.468844400000009,25.804899900000017,20.070477700000012
2024-01-04 12:00:00,7.9078068,17.7925653,13.8386619
2024-01-04 13:00:00,6.214086600000009,13.98169485000002,10.874651550000015
2024-01-04 14:00:00,10.78419500000001,24.264438750000018,18.872341250000012
2024-01-04 15:00:00,11.226743600000002,25.260173100000003,19.646801300000003
2024-01-04 16:00:00,4.683702799999995,10.53833129999999,8.196479899999991
2024-01-04 17:00:00,8.103381399999996,18.232608149999994,14.180917449999992
2024-01-04 18:00:00,2.7912097999999994,6.280222049999999,4.884617149999999
2024-01-04 19:00:00,0.0,0.0,0.0
2024-01-04 20:00:00,9.903934399999999,22.283852399999997,17.331885199999995
2024-01-04 21:00:00,11.103208999999989,24.982220249999973,19.43061574999998
2024-01-04 22:00:00,10.276550599999998,23.122238849999995,17.983963549999995
2024-01-04 23:00:00,0.3480668000000001,0.7831503000000002,0.6091169000000002
2024-01-05 00:00:00,6.285505600000005,14.142387600000012,10.999634800000008
2024-01-05 01:00:00,0.0,0.0,0.0
2024-01-05 02:00:00,11.386991000000007,25.620729750000013,19.92723425000001
2024-01-05 03:00:00,2.6829071999999994,6.0365411999999985,4.695087599999998
2024-01-05 04:00:00,11.703709799999988,26.333347049999972,20.481492149999976
2024-01-05 05:00:00,11.452605999999994,25.768363499999985,20.042060499999987
2024-01-05 06:00:00,3.4755555999999985,7.820000099999997,6.082222299999997
2024-01-05 07:00:00,2.5269493999999995,5.685636149999998,4.422161449999998
2024-01-05 08:00:00,10.591854599999998,23.831672849999993,18.53574554999999
2024-01-05 09:00:00,3.709521200000004,8.346422700000009,6.491662100000006
2024-01-05 10:00:00,8.89640519999999,20.016911699999977,15.56870909999998
2024-01-05 11:00:00,5.5742248,12.5420058,9.754893399999998
2024-01-05 12:00:00,0.6044440399999997,1.3599990899999994,1.0577770699999995
2024-01-05 13:00:00,0.0,0.0,0.0
2024-01-05 14:00:00,10.179420200000004,22.90369545000001,17.813985350000006
2024-01-05 15:00:00,5.1729776,11.639199600000001,9.0527108
2024-01-05 16:00:00,5.305157800000001,11.936605050000002,9.28402615
2024-01-05 17:00:00,10.700410400000004,24.07592340000001,18.725718200000006
2024-01-05 18:00:00,11.144070799999986,25.074159299999966,19.502123899999972
2024-01-05 19:00:00,6.8955552,15.5149992,12.067221599999998
2024-01-05 20:00:00,6.454181800000005,14.521909050000012,11.294818150000008
2024-01-05 21:00:00,11.284609400000004,25.390371150000007,19.748066450000007
2024-01-05 22:00:00,1.6932371199999996,3.809783519999999,2.963164959999999
2024-01-05 23:00:00,9.702797400000005,21.83129415000001,16.979895450000008
2024-01-06 00:00:00,10.805514600000008,24.312407850000014,18.90965055000001
2024-01-06 01:00:00,11.576633400000011,26.047425150000024,20.259108450000017
2024-01-06 02:00:00,0.33751492000000005,0.7594085700000001,0.5906511099999999
2024-01-06 03:00:00,4.204075999999999,9.459170999999996,7.357132999999997
2024-01-06 04:00:00,3.6347379999999974,8.178160499999994,6.360791499999995
2024-01-06 05:00:00,8.852490199999997,19.918102949999994,15.491857849999993
2024-01-06 06:00:00,11.076869400000007,24.92295615000001,19.38452145000001
2024-01-06 07:00:00,11.23837400000001,25.28634150000002,19.667154500000013
2024-01-06 08:00:00,5.587638800000001,12.572187300000001,9.778367900000001
2024-01-06 09:00:00,5.650031400000003,12.712570650000007,9.887554950000006
2024-01-06 10:00:00,11.734656600000001,26.40297735,20.535649049999996
2024-01-06 11:00:00,10.346240799999999,23.279041799999998,18.105921399999996
2024-01-06 12:00:00,11.323969600000002,25.478931600000003,19.8169468
2024-01-06 13:00:00,10.083875999999997,22.68872099999999,17.64678299999999
2024-01-06 14:00:00,2.3844297999999977,5.364967049999995,4.1727521499999956
2024-01-06 15:00:00,1.7224899800000018,3.875602455000004,3.014357465000003
2024-01-06 16:00:00,1.1382683600000005,2.5611038100000014,1.9919696300000007
2024-01-06 17:00:00,11.399380599999995,25.64860634999999,19.94891604999999
2024-01-06 18:00:00,10.959791800000007,24.659531550000015,19.17963565000001
